Total_Cases,Total_Deaths,Total_Recoveries
669175822,6716758,640444118,"January 10, 2023, 17:35 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
669176898,6716761,640449919,"January 10, 2023, 17:44 GMT"
